card_id,customer_id,card1,card2,card3,network,card5,card_type,home_region,home_country,n_txns,n_online,n_in_person,median_amt,p95_amt,max_amt,n_regions,n_products,top_products,first_seen,last_seen
C00639-K1,C00639,19860,399.0,150.0,american express,185.0,credit,325.0,87.0,6,6,0,79.99,95.01,99.98,2,3,S|H|R,2016-07-10 23:33:46,2016-09-23 15:22:02
C00640-K1,C00640,15900,399.0,150.0,american express,146.0,credit,181.0,87.0,12,12,0,100.07,350.07,350.09,7,3,H|S|R,2016-07-10 16:17:05,2016-12-10 20:20:49
C00641-K1,C00641,14137,"","","","","",325.0,87.0,1,0,1,175.95,175.95,175.95,1,1,W,2016-10-02 16:17:27,2016-10-02 16:17:27
C00641-K2,C00641,14137,555.0,150.0,visa,226.0,credit,325.0,87.0,1,0,1,176.03,176.03,176.03,1,1,W,2016-07-18 16:47:37,2016-07-18 16:47:37
C00642-K1,C00642,19203,"","","","","",264.0,87.0,3,0,3,108.93,155.85,161.06,3,1,W,2016-09-29 14:40:17,2016-12-07 22:25:37
C00642-K2,C00642,19203,464.0,150.0,visa,226.0,debit,272.0,87.0,422,18,404,71.91,394.14,1386.04,41,4,W|H|S|R,2016-07-02 20:37:58,2016-12-30 19:40:26
C00643-K1,C00643,11590,555.0,150.0,visa,226.0,debit,327.0,87.0,3,0,3,59.08,159.74,170.92,1,1,W,2016-07-26 00:34:30,2016-08-27 14:31:37
C00644-K1,C00644,11173,369.0,150.0,mastercard,117.0,debit,181.0,87.0,2,0,2,244.71,395.63,412.4,1,1,W,2016-08-30 23:15:37,2016-09-24 21:07:53
C00645-K1,C00645,11105,"",150.0,visa,195.0,debit,512.0,87.0,1,1,0,149.98,149.98,149.98,1,1,R,2016-11-03 20:25:26,2016-11-03 20:25:26
C00646-K1,C00646,23551,399.0,150.0,american express,223.0,credit,264.0,87.0,1,1,0,75.07,75.07,75.07,1,1,R,2016-07-22 14:30:32,2016-07-22 14:30:32
C00647-K1,C00647,19247,555.0,150.0,visa,226.0,debit,387.0,87.0,3,0,3,116.92,116.96,116.96,2,1,W,2016-10-03 01:31:34,2016-10-05 15:31:26
C00648-K1,C00648,14403,134.0,119.0,visa,226.0,credit,"","",4,4,0,179.39,304.2,310.54,1,1,C,2016-07-29 16:55:32,2016-10-06 18:30:48
C00649-K1,C00649,22026,399.0,150.0,american express,198.0,credit,315.0,87.0,10,10,0,124.97,409.97,499.99,8,3,S|H|R,2016-07-08 18:43:36,2016-11-03 14:28:01
C00650-K1,C00650,13578,555.0,150.0,visa,226.0,debit,272.0,87.0,15,1,14,159.97,228.79,235.29,1,2,W|H,2016-07-03 18:13:16,2016-12-14 22:39:31
C00651-K1,C00651,20382,512.0,150.0,mastercard,224.0,debit,226.0,87.0,1,1,0,25.07,25.07,25.07,1,1,H,2016-07-07 02:34:31,2016-07-07 02:34:31
C00652-K1,C00652,11680,555.0,150.0,visa,195.0,debit,264.0,87.0,1,0,1,225.88,225.88,225.88,1,1,W,2016-12-23 23:14:45,2016-12-23 23:14:45
C00653-K1,C00653,20467,543.0,150.0,mastercard,224.0,debit,264.0,87.0,7,0,7,59.02,238.33,280.03,1,1,W,2016-07-04 22:35:25,2016-10-03 02:31:10
C00654-K1,C00654,21093,555.0,150.0,visa,226.0,credit,343.0,87.0,1,1,0,149.91,149.91,149.91,1,1,H,2016-07-11 23:46:04,2016-07-11 23:46:04
C00655-K1,C00655,14962,379.0,102.0,visa,226.0,credit,"","",5,5,0,69.45,86.39,90.47,1,1,C,2016-07-25 20:46:10,2016-09-21 08:13:27
C00656-K1,C00656,19148,399.0,150.0,american express,185.0,credit,204.0,87.0,1,1,0,100.07,100.07,100.07,1,1,S,2016-08-18 18:58:11,2016-08-18 18:58:11
C00657-K1,C00657,16046,555.0,150.0,visa,226.0,debit,204.0,87.0,24,6,18,100.03,211.98,444.66,1,3,R|W|H,2016-07-09 02:12:12,2016-12-30 02:19:19
C00658-K1,C00658,18255,555.0,150.0,visa,226.0,credit,203.0,87.0,1,0,1,117.06,117.06,117.06,1,1,W,2016-07-07 22:09:59,2016-07-07 22:09:59
C00659-K1,C00659,21585,111.0,150.0,visa,195.0,debit,191.0,87.0,26,4,22,107.9,219.44,525.03,3,2,W|R,2016-07-03 23:16:51,2016-12-20 14:54:37
C00660-K1,C00660,15148,543.0,150.0,mastercard,224.0,debit,264.0,87.0,16,2,14,57.99,181.51,213.05,1,2,W|H,2016-07-06 00:18:03,2016-12-28 20:31:44
C00661-K1,C00661,13855,555.0,106.0,visa,226.0,debit,"","",1,1,0,127.59,127.59,127.59,1,1,C,2016-08-22 19:14:51,2016-08-22 19:14:51
C00662-K1,C00662,15970,555.0,150.0,visa,226.0,debit,269.0,87.0,3,0,3,29.04,167.56,182.95,1,1,W,2016-07-10 14:29:08,2016-08-29 23:57:58
C00663-K1,C00663,14666,555.0,150.0,visa,226.0,debit,269.0,87.0,4,0,4,44.2,59.03,59.04,1,1,W,2016-07-11 03:19:24,2016-12-05 18:55:09
C00664-K1,C00664,11013,151.0,150.0,visa,226.0,debit,205.0,87.0,1,0,1,98.01,98.01,98.01,1,1,W,2016-09-02 04:37:03,2016-09-02 04:37:03
C00665-K1,C00665,18322,555.0,150.0,visa,226.0,credit,204.0,87.0,2,1,1,180.02,319.56,335.06,1,2,W|H,2016-07-20 22:30:34,2016-07-30 04:21:49
C00666-K1,C00666,11879,543.0,150.0,mastercard,117.0,debit,264.0,87.0,9,1,8,58.02,89.54,103.94,1,2,W|H,2016-09-07 07:34:04,2016-12-29 18:32:34
C00667-K1,C00667,22347,520.0,150.0,american express,190.0,credit,299.0,87.0,6,6,0,175.01,368.68,399.92,4,1,R,2016-07-04 12:19:48,2016-11-30 19:48:03
C00668-K1,C00668,20956,555.0,134.0,mastercard,224.0,credit,"","",1,1,0,8.12,8.12,8.12,1,1,C,2016-12-18 06:14:55,2016-12-18 06:14:55
C00669-K1,C00669,10200,321.0,150.0,mastercard,195.0,credit,299.0,87.0,1,0,1,3263.52,3263.52,3263.52,1,1,W,2016-11-01 16:36:20,2016-11-01 16:36:20
C00670-K1,C00670,21212,225.0,150.0,mastercard,224.0,debit,343.0,87.0,2,1,1,183.62,222.84,227.2,1,2,H|W,2016-07-24 00:15:07,2016-09-19 01:57:10
C00671-K1,C00671,22588,"",150.0,visa,195.0,debit,184.0,87.0,1,0,1,57.88,57.88,57.88,1,1,W,2016-08-15 17:11:34,2016-08-15 17:11:34
C00672-K1,C00672,19977,517.0,150.0,mastercard,224.0,debit,226.0,87.0,9,0,9,226.07,374.02,400.02,1,1,W,2016-07-12 22:30:33,2016-12-27 11:55:44
C00673-K1,C00673,17243,"",182.0,visa,162.0,credit,"","",1,1,0,47.27,47.27,47.27,1,1,C,2016-10-16 00:34:18,2016-10-16 00:34:18
C00674-K1,C00674,17667,555.0,150.0,mastercard,117.0,debit,184.0,87.0,9,0,9,58.98,107.9,107.92,2,1,W,2016-07-03 18:21:08,2016-11-28 20:19:19
C00675-K1,C00675,20491,555.0,150.0,visa,226.0,credit,476.0,87.0,1,0,1,44.53,44.53,44.53,1,1,W,2016-07-17 19:57:53,2016-07-17 19:57:53
C00676-K1,C00676,12054,555.0,121.0,visa,137.0,credit,"","",3,3,0,31.44,64.49,68.16,1,1,C,2016-08-01 05:15:14,2016-10-09 21:04:45
C00677-K1,C00677,14600,414.0,143.0,visa,162.0,credit,502.0,87.0,10,7,3,49.94,295.54,318.95,5,3,C|H|W,2016-07-30 19:43:32,2016-12-04 23:45:23
C00678-K1,C00678,14602,555.0,100.0,mastercard,224.0,credit,"","",4,4,0,45.09,89.37,94.78,1,1,C,2016-10-06 02:31:28,2016-10-15 07:38:45
C00679-K1,C00679,10340,111.0,150.0,mastercard,203.0,credit,264.0,87.0,5,5,0,100.0,184.96,199.93,4,1,R,2016-07-26 15:46:42,2016-12-12 15:59:16
C00680-K1,C00680,12159,555.0,150.0,visa,226.0,debit,123.0,87.0,2,0,2,326.3,326.31,326.31,1,1,W,2016-10-24 02:27:19,2016-11-22 03:14:42
C00681-K1,C00681,18803,583.0,150.0,visa,226.0,credit,299.0,87.0,39,34,5,75.06,647.0,2194.98,17,5,R|C|H|W|S,2016-07-10 21:47:33,2016-12-23 17:45:40
C00682-K1,C00682,10085,390.0,150.0,mastercard,224.0,debit,143.0,87.0,3,0,3,58.97,59.05,59.06,1,1,W,2016-07-22 16:51:40,2016-11-16 20:35:22
C00683-K1,C00683,23403,555.0,150.0,visa,226.0,debit,272.0,87.0,49,2,47,68.51,117.08,212.96,1,2,W|H,2016-07-05 15:16:58,2016-12-27 22:21:36
C00684-K1,C00684,22749,176.0,185.0,mastercard,224.0,credit,"","",12,12,0,19.01,38.07,38.11,1,1,C,2016-08-07 01:43:23,2016-08-07 02:50:24
C00685-K1,C00685,22648,555.0,150.0,visa,226.0,debit,264.0,87.0,8,4,4,174.99,548.3,678.83,1,2,W|R,2016-07-10 06:25:20,2016-11-13 19:41:05
C00686-K1,C00686,20621,399.0,150.0,american express,223.0,credit,204.0,87.0,1,1,0,25.07,25.07,25.07,1,1,R,2016-07-14 15:11:54,2016-07-14 15:11:54
C00687-K1,C00687,14885,555.0,150.0,mastercard,203.0,credit,310.0,87.0,1,0,1,184.91,184.91,184.91,1,1,W,2016-11-22 19:41:07,2016-11-22 19:41:07
C00688-K1,C00688,19772,"",150.0,american express,"",credit,264.0,87.0,5,5,0,40.07,220.04,250.07,4,3,S|H|R,2016-09-17 22:34:07,2016-12-27 13:44:56
C00689-K1,C00689,16515,399.0,150.0,american express,223.0,credit,387.0,87.0,1,1,0,99.94,99.94,99.94,1,1,R,2016-07-18 05:07:38,2016-07-18 05:07:38
C00690-K1,C00690,22315,512.0,150.0,visa,141.0,credit,"","",1,1,0,8.4,8.4,8.4,1,1,C,2016-11-09 03:13:42,2016-11-09 03:13:42
C00691-K1,C00691,11849,406.0,117.0,mastercard,166.0,debit,"","",2,2,0,96.87,96.91,96.91,1,1,C,2016-08-29 19:53:30,2016-08-29 19:54:01
C00692-K1,C00692,12550,520.0,150.0,american express,190.0,credit,299.0,87.0,11,11,0,249.95,600.0,900.01,7,1,R,2016-07-11 17:56:41,2016-09-14 18:00:33
C00693-K1,C00693,21991,550.0,150.0,visa,226.0,debit,272.0,87.0,33,2,31,107.87,472.01,884.05,4,3,W|H|R,2016-07-16 14:30:50,2016-12-30 03:14:55
C00694-K1,C00694,15753,302.0,150.0,visa,195.0,credit,387.0,87.0,2,2,0,200.08,245.07,250.07,2,1,R,2016-10-31 14:16:21,2016-12-12 19:14:54
C00695-K1,C00695,22886,377.0,150.0,visa,226.0,debit,126.0,87.0,1,0,1,3381.89,3381.89,3381.89,1,1,W,2016-08-03 15:47:24,2016-08-03 15:47:24
C00696-K1,C00696,21332,555.0,168.0,visa,166.0,debit,330.0,87.0,4,4,0,42.48,49.32,50.08,1,1,S,2016-09-26 23:51:38,2016-11-21 23:53:52
C00697-K1,C00697,22669,512.0,150.0,mastercard,117.0,debit,264.0,87.0,10,0,10,92.98,520.22,774.06,1,1,W,2016-07-15 02:22:28,2016-12-30 01:28:40
C00698-K1,C00698,18281,514.0,150.0,mastercard,102.0,credit,191.0,87.0,1,1,0,199.91,199.91,199.91,1,1,R,2016-08-01 13:17:35,2016-08-01 13:17:35
C00699-K1,C00699,15834,555.0,166.0,visa,137.0,credit,"","",1,1,0,39.54,39.54,39.54,1,1,C,2016-09-09 16:07:09,2016-09-09 16:07:09
C00700-K1,C00700,15084,111.0,150.0,visa,226.0,debit,220.0,87.0,6,0,6,139.03,306.02,306.06,1,1,W,2016-08-02 01:06:35,2016-12-28 22:17:49
C00701-K1,C00701,22434,555.0,150.0,visa,226.0,debit,191.0,87.0,10,1,9,102.94,334.95,334.97,1,2,W|H,2016-07-05 18:21:08,2016-12-10 22:56:35
C00702-K1,C00702,12175,543.0,150.0,mastercard,224.0,debit,177.0,87.0,10,2,8,29.95,201.3,226.03,1,3,W|H|R,2016-07-20 17:08:41,2016-11-11 18:26:30
C00703-K1,C00703,12256,310.0,150.0,mastercard,224.0,debit,269.0,87.0,1,0,1,24.03,24.03,24.03,1,1,W,2016-07-10 14:55:28,2016-07-10 14:55:28
C00704-K1,C00704,11256,484.0,150.0,mastercard,224.0,credit,299.0,87.0,56,4,52,88.04,295.08,394.91,21,4,S|W|H|R,2016-07-02 23:20:23,2016-12-27 17:30:49
C00705-K1,C00705,15125,543.0,150.0,mastercard,224.0,debit,272.0,87.0,2,0,2,42.99,55.09,56.43,1,1,W,2016-10-09 01:03:18,2016-10-11 01:47:41
C00706-K1,C00706,16136,555.0,144.0,american express,137.0,credit,536.0,96.0,2,2,0,174.98,197.51,200.01,1,1,R,2016-07-18 12:22:19,2016-09-08 15:18:49
C00707-K1,C00707,12752,520.0,150.0,american express,190.0,credit,330.0,87.0,1,1,0,150.02,150.02,150.02,1,1,R,2016-10-11 15:17:53,2016-10-11 15:17:53
C00708-K1,C00708,21796,555.0,150.0,visa,226.0,debit,330.0,87.0,1,1,0,100.06,100.06,100.06,1,1,R,2016-07-24 13:58:28,2016-07-24 13:58:28
C00709-K1,C00709,22961,302.0,150.0,visa,226.0,debit,126.0,87.0,1,0,1,210.04,210.04,210.04,1,1,W,2016-09-07 22:47:33,2016-09-07 22:47:33
C00710-K1,C00710,21787,555.0,121.0,mastercard,102.0,credit,"","",1,1,0,48.11,48.11,48.11,1,1,C,2016-08-26 03:01:41,2016-08-26 03:01:41
C00711-K1,C00711,22562,555.0,150.0,visa,226.0,debit,330.0,87.0,1,0,1,112.97,112.97,112.97,1,1,W,2016-12-17 05:25:22,2016-12-17 05:25:22
C00712-K1,C00712,21498,216.0,150.0,mastercard,219.0,credit,204.0,87.0,25,10,15,100.09,719.78,2133.28,9,3,R|W|H,2016-07-03 22:54:09,2016-12-25 01:09:31
C00713-K1,C00713,17982,216.0,150.0,mastercard,102.0,credit,220.0,87.0,7,0,7,440.99,1270.32,1366.88,6,1,W,2016-07-13 00:45:57,2016-12-20 13:37:09
C00714-K1,C00714,22144,555.0,150.0,visa,226.0,debit,441.0,87.0,2,0,2,44.04,57.55,59.05,1,1,W,2016-12-22 01:56:02,2016-12-28 17:23:41
C00715-K1,C00715,11257,543.0,150.0,mastercard,224.0,debit,485.0,87.0,2,1,1,99.29,165.29,172.62,2,2,C|W,2016-07-23 17:30:39,2016-12-13 14:51:46
C00716-K1,C00716,12180,369.0,150.0,mastercard,117.0,debit,181.0,87.0,18,0,18,49.08,120.58,141.0,1,1,W,2016-07-09 21:49:50,2016-12-30 16:22:54
C00717-K1,C00717,17833,555.0,150.0,visa,226.0,credit,123.0,87.0,5,1,4,54.04,131.82,150.04,1,2,S|W,2016-09-08 01:58:38,2016-10-29 22:04:54
C00718-K1,C00718,20882,300.0,150.0,visa,166.0,debit,325.0,87.0,3,0,3,57.91,137.24,146.05,3,1,W,2016-08-30 19:34:18,2016-12-07 16:52:17
C00719-K1,C00719,22803,369.0,150.0,mastercard,224.0,debit,428.0,87.0,15,1,14,103.91,233.55,241.99,2,2,W|H,2016-09-06 01:47:23,2016-12-04 17:56:28
C00720-K1,C00720,22210,555.0,185.0,visa,102.0,credit,"","",4,4,0,35.4,51.64,53.55,1,1,C,2016-11-07 02:53:02,2016-12-12 18:34:27
C00721-K1,C00721,14908,555.0,119.0,mastercard,224.0,credit,"","",13,13,0,39.05,134.2,134.22,1,1,C,2016-07-30 20:12:50,2016-09-30 23:41:50
C00722-K1,C00722,13984,366.0,162.0,mastercard,224.0,credit,325.0,19.0,22,22,0,24.35,83.39,98.88,3,2,C|H,2016-07-27 20:06:25,2016-12-30 17:09:26
C00723-K1,C00723,17927,"","","","","",143.0,87.0,2,0,2,103.94,154.39,160.0,1,1,W,2016-09-28 14:41:22,2016-09-28 15:07:49
C00723-K2,C00723,17927,555.0,150.0,visa,226.0,debit,143.0,87.0,18,0,18,133.94,451.01,612.96,2,1,W,2016-07-03 12:41:56,2016-12-09 11:37:25
C00724-K1,C00724,12134,555.0,150.0,visa,226.0,debit,204.0,87.0,5,0,5,59.01,139.82,160.02,1,1,W,2016-07-03 17:19:54,2016-11-10 23:56:50
C00725-K1,C00725,17123,399.0,150.0,american express,236.0,credit,225.0,87.0,16,16,0,162.48,200.03,200.06,7,2,H|R,2016-07-14 01:00:10,2016-12-15 18:30:05
C00726-K1,C00726,13629,390.0,150.0,mastercard,117.0,debit,205.0,87.0,78,0,78,58.95,196.4,878.01,2,1,W,2016-07-05 03:12:16,2016-12-30 15:24:46
C00727-K1,C00727,11965,555.0,150.0,visa,226.0,debit,251.0,87.0,9,0,9,107.94,107.99,108.0,1,1,W,2016-07-05 17:04:22,2016-12-23 20:30:05
C00728-K1,C00728,12948,"","","","","",324.0,87.0,3,0,3,107.89,116.16,117.08,3,1,W,2016-10-01 14:26:41,2016-12-10 01:45:02
C00728-K2,C00728,12948,111.0,150.0,visa,226.0,debit,330.0,87.0,507,53,454,59.53,334.93,1651.04,16,5,R|C|W|H|S,2016-07-04 04:23:33,2016-12-31 23:18:36
C00729-K1,C00729,21476,555.0,150.0,visa,226.0,debit,272.0,87.0,1,0,1,28.97,28.97,28.97,1,1,W,2016-08-11 18:19:45,2016-08-11 18:19:45
C00730-K1,C00730,10839,110.0,150.0,visa,226.0,credit,126.0,87.0,25,16,9,99.99,433.14,554.03,14,3,W|H|R,2016-07-15 11:27:39,2016-12-28 18:01:13
C00731-K1,C00731,21057,111.0,150.0,mastercard,224.0,debit,315.0,87.0,40,5,35,107.99,210.81,311.97,2,3,R|W|H,2016-07-08 23:20:48,2016-12-30 16:48:20
C00732-K1,C00732,20540,343.0,150.0,visa,166.0,debit,264.0,87.0,10,3,7,57.87,357.8,433.72,7,2,H|W,2016-07-02 03:45:04,2016-11-29 19:13:36
C00733-K1,C00733,19491,310.0,150.0,mastercard,224.0,debit,387.0,87.0,5,2,3,25.97,129.94,149.92,1,3,H|W|R,2016-07-08 19:52:10,2016-10-23 19:04:15
C00734-K1,C00734,19754,399.0,150.0,american express,102.0,credit,299.0,87.0,18,18,0,150.0,299.92,299.98,6,3,S|H|R,2016-07-22 02:10:50,2016-12-15 21:01:12
C00735-K1,C00735,12777,555.0,135.0,mastercard,224.0,credit,"","",2,2,0,39.24,54.08,55.73,1,1,C,2016-07-27 19:51:30,2016-11-03 16:43:04
C00736-K1,C00736,15748,555.0,150.0,visa,226.0,debit,494.0,87.0,14,1,13,68.99,131.68,158.96,3,2,W|H,2016-07-25 01:10:35,2016-11-23 04:12:18
C00737-K1,C00737,19469,399.0,150.0,american express,146.0,credit,204.0,87.0,1,1,0,24.93,24.93,24.93,1,1,H,2016-07-21 00:19:41,2016-07-21 00:19:41
C00738-K1,C00738,19894,399.0,150.0,american express,236.0,credit,494.0,87.0,2,2,0,200.01,200.01,200.01,1,1,R,2016-11-06 21:25:04,2016-11-06 21:43:10
C00739-K1,C00739,13190,275.0,150.0,mastercard,224.0,debit,264.0,87.0,18,1,17,66.03,117.0,117.04,1,2,W|H,2016-07-03 20:13:36,2016-12-01 22:03:40
C00740-K1,C00740,14556,377.0,150.0,visa,195.0,debit,126.0,87.0,2,1,1,327.02,531.37,554.08,1,2,R|W,2016-09-19 16:13:10,2016-12-14 15:01:00
C00741-K1,C00741,14799,321.0,150.0,visa,226.0,debit,122.0,87.0,68,1,67,274.96,756.51,1436.05,4,2,W|H,2016-07-07 14:43:48,2016-12-28 21:24:52
C00742-K1,C00742,11885,420.0,150.0,mastercard,195.0,debit,472.0,87.0,1,0,1,212.91,212.91,212.91,1,1,W,2016-07-12 20:40:29,2016-07-12 20:40:29
C00743-K1,C00743,17906,555.0,150.0,visa,226.0,credit,327.0,87.0,4,4,0,75.03,159.99,174.98,1,2,H|R,2016-09-23 23:05:02,2016-12-02 15:52:25
C00744-K1,C00744,14337,583.0,150.0,visa,226.0,credit,126.0,87.0,4,0,4,31.53,47.59,49.98,2,1,W,2016-08-21 04:37:56,2016-11-07 23:04:34
C00745-K1,C00745,17977,555.0,101.0,mastercard,137.0,credit,"","",1,1,0,5.7,5.7,5.7,1,1,C,2016-08-17 01:56:42,2016-08-17 01:56:42
C00746-K1,C00746,22546,529.0,150.0,mastercard,224.0,debit,315.0,87.0,1,0,1,210.02,210.02,210.02,1,1,W,2016-09-30 13:44:26,2016-09-30 13:44:26
C00747-K1,C00747,17081,543.0,150.0,mastercard,224.0,debit,177.0,87.0,2,0,2,171.46,220.5,225.95,1,1,W,2016-08-07 20:26:06,2016-10-09 21:20:40
C00748-K1,C00748,20054,555.0,150.0,visa,226.0,debit,272.0,87.0,4,0,4,87.96,209.61,225.97,1,1,W,2016-08-04 22:27:40,2016-12-24 22:19:57
C00749-K1,C00749,16094,111.0,150.0,visa,226.0,debit,384.0,87.0,122,14,108,61.97,225.16,554.03,9,3,R|W|H,2016-07-04 16:17:13,2016-12-31 00:34:35
C00750-K1,C00750,16300,"","","","","",299.0,87.0,12,0,12,129.78,668.83,942.41,10,1,W,2016-09-27 15:24:13,2016-12-05 22:38:17
C00750-K2,C00750,16300,327.0,150.0,discover,102.0,credit,325.0,87.0,4398,1410,2988,117.0,994.08,4606.5,54,4,S|R|W|H,2016-07-02 00:56:13,2016-12-28 23:49:37
C00751-K1,C00751,11812,517.0,150.0,mastercard,224.0,debit,272.0,87.0,4,0,4,59.01,91.29,96.98,1,1,W,2016-10-10 01:00:35,2016-12-21 18:19:07
C00752-K1,C00752,19105,555.0,150.0,visa,226.0,debit,420.0,87.0,14,7,7,87.51,664.04,1339.96,3,3,R|W|H,2016-07-05 18:44:31,2016-12-17 22:57:35
C00753-K1,C00753,21086,555.0,197.0,visa,147.0,credit,"","",1,1,0,107.25,107.25,107.25,1,1,C,2016-12-18 02:44:06,2016-12-18 02:44:06
C00754-K1,C00754,12072,"","","","","",204.0,87.0,2,0,2,49.06,53.57,54.07,1,1,W,2016-12-06 23:58:39,2016-12-07 00:06:53
C00754-K2,C00754,12072,300.0,150.0,mastercard,224.0,credit,272.0,87.0,25,0,25,76.99,225.96,454.93,10,1,W,2016-07-06 18:40:18,2016-12-29 22:46:47
C00755-K1,C00755,20428,555.0,150.0,visa,226.0,debit,310.0,87.0,1,1,0,40.05,40.05,40.05,1,1,H,2016-07-18 03:00:31,2016-07-18 03:00:31
C00756-K1,C00756,18210,111.0,150.0,mastercard,224.0,credit,269.0,87.0,13,1,12,108.02,775.96,944.04,8,2,W|R,2016-07-08 18:19:24,2016-12-20 15:18:09
C00757-K1,C00757,22308,467.0,150.0,visa,226.0,debit,158.0,87.0,4,0,4,34.58,97.02,108.04,1,1,W,2016-12-05 21:33:56,2016-12-24 19:35:19
C00758-K1,C00758,14252,225.0,150.0,mastercard,117.0,debit,226.0,87.0,4,2,2,83.49,255.48,279.93,1,2,W|H,2016-07-15 02:12:19,2016-11-21 20:08:18
C00759-K1,C00759,20140,321.0,150.0,mastercard,203.0,credit,264.0,87.0,2,2,0,250.0,250.0,250.0,1,1,R,2016-09-27 18:50:31,2016-09-27 20:22:01
C00760-K1,C00760,13614,516.0,150.0,mastercard,224.0,debit,436.0,87.0,4,0,4,78.4,152.98,160.94,1,1,W,2016-11-30 22:45:04,2016-12-18 17:28:30
C00761-K1,C00761,20849,543.0,150.0,mastercard,224.0,debit,226.0,87.0,2,0,2,76.92,76.92,76.92,1,1,W,2016-07-12 22:49:02,2016-07-20 01:41:52
C00762-K1,C00762,15920,399.0,150.0,american express,223.0,credit,299.0,87.0,2,2,0,175.02,242.49,249.99,1,1,R,2016-08-01 23:59:58,2016-09-07 21:32:08
C00763-K1,C00763,18930,555.0,150.0,visa,226.0,debit,327.0,87.0,6,1,5,102.49,148.98,149.94,1,2,W|R,2016-08-19 20:44:42,2016-12-17 15:57:57
C00764-K1,C00764,19310,555.0,150.0,visa,226.0,credit,253.0,87.0,1,0,1,107.97,107.97,107.97,1,1,W,2016-08-23 18:23:15,2016-08-23 18:23:15
C00765-K1,C00765,20590,555.0,150.0,visa,226.0,debit,203.0,87.0,18,0,18,102.01,104.32,116.98,1,1,W,2016-07-11 23:14:57,2016-08-22 20:47:48
C00766-K1,C00766,23475,302.0,150.0,visa,226.0,debit,492.0,87.0,2,0,2,196.98,321.15,334.95,1,1,W,2016-08-19 02:55:28,2016-10-15 17:45:34
C00767-K1,C00767,17789,555.0,213.0,mastercard,224.0,credit,"","",3,3,0,24.95,28.41,28.79,1,1,C,2016-07-08 17:56:22,2016-10-13 14:34:46
C00768-K1,C00768,14644,"","","","","",272.0,87.0,1,0,1,21.03,21.03,21.03,1,1,W,2016-12-09 22:39:19,2016-12-09 22:39:19
C00768-K2,C00768,14644,215.0,150.0,visa,226.0,debit,387.0,87.0,1522,103,1419,59.05,250.09,2594.86,21,4,R|S|W|H,2016-07-04 01:18:44,2016-12-31 21:47:23
C00769-K1,C00769,19433,194.0,150.0,mastercard,195.0,debit,181.0,87.0,31,1,30,59.09,643.34,880.01,3,2,W|H,2016-07-10 17:32:57,2016-12-29 23:34:51
C00770-K1,C00770,19082,555.0,130.0,mastercard,219.0,credit,"","",1,1,0,7.47,7.47,7.47,1,1,C,2016-09-27 00:02:27,2016-09-27 00:02:27
C00771-K1,C00771,11886,555.0,150.0,visa,226.0,credit,231.0,87.0,3,0,3,107.98,336.48,361.87,1,1,W,2016-07-15 19:23:42,2016-09-10 01:39:37
C00772-K1,C00772,21504,555.0,185.0,mastercard,224.0,debit,"","",2,2,0,68.04,74.48,75.2,1,1,C,2016-09-20 19:03:02,2016-10-20 00:56:15
C00773-K1,C00773,20065,"","","","","",327.0,87.0,2,0,2,72.0,104.38,107.98,2,1,W,2016-09-29 17:51:26,2016-09-29 18:26:47
C00773-K2,C00773,20065,396.0,150.0,mastercard,224.0,debit,315.0,87.0,537,40,497,77.0,380.7,1651.04,10,4,S|W|H|R,2016-07-02 09:58:19,2016-12-30 21:55:29
C00774-K1,C00774,12378,167.0,150.0,visa,226.0,credit,485.0,87.0,36,0,36,47.89,581.43,1514.95,1,1,W,2016-07-04 15:25:24,2016-12-24 22:42:30
C00775-K1,C00775,18955,555.0,223.0,mastercard,224.0,credit,330.0,87.0,2,2,0,17.53,19.81,20.06,1,1,S,2016-10-04 19:46:06,2016-12-01 18:31:27
C00776-K1,C00776,13911,265.0,150.0,visa,226.0,debit,191.0,87.0,15,0,15,209.92,240.62,312.02,1,1,W,2016-07-10 16:53:17,2016-12-29 13:16:49
C00777-K1,C00777,18148,215.0,150.0,visa,195.0,debit,191.0,87.0,270,51,219,107.93,431.08,2399.53,18,3,R|W|H,2016-07-05 01:01:25,2016-12-31 18:26:23
C00778-K1,C00778,23095,596.0,150.0,mastercard,126.0,debit,264.0,87.0,1,0,1,141.05,141.05,141.05,1,1,W,2016-11-23 20:57:41,2016-11-23 20:57:41
C00779-K1,C00779,21415,437.0,150.0,visa,226.0,debit,337.0,87.0,198,33,165,67.88,310.31,456.04,8,4,S|R|W|H,2016-07-02 22:01:55,2016-12-28 19:06:06
C00780-K1,C00780,16818,555.0,150.0,visa,226.0,debit,469.0,87.0,19,1,18,59.06,291.15,554.0,1,2,W|H,2016-07-05 01:08:27,2016-12-23 00:43:41
C00781-K1,C00781,21724,555.0,146.0,mastercard,166.0,debit,181.0,87.0,5,5,0,124.96,124.99,125.0,2,2,C|R,2016-09-30 21:45:43,2016-11-20 05:09:07
C00782-K1,C00782,22005,374.0,150.0,visa,226.0,debit,327.0,87.0,237,21,216,73.58,335.05,1651.09,10,4,R|C|W|H,2016-07-04 19:14:18,2016-12-31 19:55:41
C00783-K1,C00783,16099,298.0,150.0,mastercard,224.0,credit,441.0,87.0,14,3,11,335.03,1096.28,1104.07,1,2,W|R,2016-08-02 20:30:55,2016-12-15 20:21:31
