customer_id,n_cards,n_txns,first_seen,last_seen
C01390,1,35,2016-07-02 23:55:24,2016-12-20 03:05:25
C01391,1,57,2016-07-07 19:11:56,2016-12-26 22:03:23
C01392,1,16,2016-07-11 00:12:56,2016-10-14 16:27:37
C01393,1,22,2016-07-21 19:29:05,2016-12-28 16:20:54
C01394,1,25,2016-07-08 21:43:03,2016-12-27 22:42:44
C01395,1,1,2016-12-11 01:01:23,2016-12-11 01:01:23
C01396,1,1,2016-07-25 22:46:06,2016-07-25 22:46:06
C01397,1,5,2016-07-13 22:13:23,2016-11-05 15:07:28
C01398,1,8,2016-07-21 22:04:28,2016-12-30 23:29:06
C01399,1,1,2016-12-30 23:17:53,2016-12-30 23:17:53
C01400,1,20,2016-07-07 21:35:21,2016-12-25 18:02:47
C01401,1,2,2016-07-30 02:22:04,2016-10-08 14:39:00
C01402,1,6,2016-07-08 01:12:06,2016-09-30 01:57:46
C01403,1,22,2016-07-09 18:15:51,2016-10-08 21:26:34
C01404,1,1,2016-08-10 23:53:09,2016-08-10 23:53:09
C01405,1,1,2016-12-30 12:36:00,2016-12-30 12:36:00
C01406,1,11,2016-07-13 15:02:51,2016-12-19 00:55:06
C01407,1,10,2016-07-06 04:10:37,2016-10-17 19:21:04
C01408,1,1,2016-07-21 10:38:26,2016-07-21 10:38:26
C01409,1,8,2016-07-07 17:28:46,2016-12-12 01:22:36
C01410,1,3,2016-07-07 03:59:29,2016-10-18 23:43:15
C01411,1,4,2016-07-12 01:33:36,2016-11-25 13:58:59
C01412,1,4,2016-11-10 22:09:44,2016-12-06 08:55:02
C01413,1,2,2016-09-26 19:19:16,2016-11-16 21:38:25
C01414,1,3,2016-07-20 03:15:20,2016-12-29 16:03:31
C01415,1,1,2016-12-16 10:48:32,2016-12-16 10:48:32
C01416,1,18,2016-07-16 19:52:05,2016-12-27 17:36:54
C01417,1,10,2016-07-23 13:13:00,2016-11-18 23:12:08
C01418,1,13,2016-08-30 01:02:09,2016-10-02 15:14:41
C01419,1,1,2016-11-27 13:30:22,2016-11-27 13:30:22
C01420,1,19,2016-07-05 00:33:46,2016-12-02 03:39:51
C01421,1,31,2016-07-04 17:35:26,2016-12-02 16:10:23
C01422,1,201,2016-07-04 12:06:27,2016-12-31 19:22:12
C01423,1,2,2016-09-17 17:09:59,2016-09-23 15:27:06
C01424,1,14,2016-07-15 21:35:08,2016-11-04 20:14:03
C01425,1,1,2016-08-24 05:09:50,2016-08-24 05:09:50
C01426,1,24,2016-07-08 19:57:48,2016-11-18 16:42:09
C01427,1,1,2016-11-23 16:08:53,2016-11-23 16:08:53
C01428,1,8,2016-07-12 10:58:44,2016-11-20 20:31:54
C01429,1,13,2016-07-16 14:18:07,2016-12-26 11:27:57
C01430,1,7,2016-07-18 04:45:04,2016-12-26 22:19:38
C01431,1,4,2016-07-24 19:02:05,2016-11-24 16:35:13
C01432,1,1,2016-10-09 18:31:56,2016-10-09 18:31:56
C01433,1,13,2016-10-05 20:53:17,2016-12-27 18:36:10
C01434,1,22,2016-07-09 01:35:12,2016-12-18 00:13:21
C01435,1,1,2016-07-16 05:29:31,2016-07-16 05:29:31
C01436,1,5,2016-07-04 03:56:14,2016-08-26 03:15:54
C01437,1,1,2016-08-31 17:00:57,2016-08-31 17:00:57
C01438,1,3,2016-07-10 17:33:36,2016-09-08 16:03:51
C01439,1,55,2016-07-07 03:43:40,2016-12-31 05:06:24
C01440,1,1,2016-08-31 14:04:01,2016-08-31 14:04:01
C01441,1,1,2016-11-30 20:40:53,2016-11-30 20:40:53
C01442,1,29,2016-07-13 19:11:55,2016-12-27 03:42:13
C01443,1,3,2016-10-02 23:29:10,2016-11-25 21:38:16
C01444,1,2,2016-08-02 00:36:48,2016-12-24 16:20:33
C01445,1,7,2016-10-06 03:57:20,2016-12-23 15:47:31
C01446,1,8,2016-08-05 01:51:43,2016-10-05 00:15:47
C01447,1,1,2016-07-20 15:22:21,2016-07-20 15:22:21
C01448,1,1,2016-07-04 20:56:22,2016-07-04 20:56:22
C01449,1,2,2016-10-26 04:24:00,2016-12-18 02:05:41
C01450,1,1,2016-08-29 12:37:55,2016-08-29 12:37:55
C01451,1,3,2016-07-20 03:11:43,2016-11-23 23:24:54
C01452,1,1,2016-07-12 19:32:57,2016-07-12 19:32:57
C01453,1,2,2016-10-29 18:26:14,2016-11-27 21:13:55
C01454,1,1,2016-07-31 17:10:09,2016-07-31 17:10:09
C01455,1,2,2016-10-30 21:46:41,2016-10-30 21:58:33
C01456,1,1,2016-07-30 18:47:10,2016-07-30 18:47:10
C01457,1,2,2016-08-11 03:34:18,2016-08-16 04:43:47
C01458,1,15,2016-07-08 17:26:11,2016-12-04 22:05:16
C01459,1,38,2016-07-08 02:30:59,2016-11-25 13:40:11
C01460,1,14,2016-07-09 20:10:01,2016-12-15 02:20:09
C01461,1,20,2016-07-03 19:32:43,2016-12-26 12:29:22
C01462,1,3,2016-08-10 01:01:03,2016-11-01 18:24:52
C01463,1,1,2016-09-01 20:03:25,2016-09-01 20:03:25
C01464,1,2,2016-07-09 18:05:18,2016-12-23 16:41:48
C01465,1,62,2016-07-12 03:14:25,2016-12-24 15:27:08
C01466,1,14,2016-07-18 17:30:31,2016-12-01 18:54:13
C01467,1,1,2016-07-06 16:40:58,2016-07-06 16:40:58
C01468,1,28,2016-07-17 20:16:33,2016-11-17 22:01:32
C01469,1,20,2016-07-07 01:48:50,2016-12-26 21:49:21
C01470,1,1,2016-07-13 17:15:25,2016-07-13 17:15:25
C01471,1,5,2016-07-04 14:45:26,2016-10-14 20:49:50
C01472,1,3,2016-07-09 20:20:14,2016-11-03 20:59:20
C01473,1,4,2016-07-18 17:52:53,2016-11-10 15:22:17
C01474,1,1,2016-07-27 23:42:44,2016-07-27 23:42:44
C01475,1,1,2016-10-11 18:32:30,2016-10-11 18:32:30
C01476,1,1,2016-11-29 01:50:43,2016-11-29 01:50:43
C01477,1,4,2016-10-02 23:48:30,2016-11-30 02:03:19
C01478,1,1,2016-11-20 13:39:07,2016-11-20 13:39:07
C01479,1,1,2016-09-13 20:29:17,2016-09-13 20:29:17
C01480,1,38,2016-07-05 21:29:21,2016-12-26 15:36:07
C01481,1,9,2016-07-04 11:13:37,2016-10-11 17:41:49
C01482,1,18,2016-07-08 21:33:42,2016-12-30 17:33:01
C01483,1,2,2016-10-04 18:43:20,2016-10-11 11:24:57
C01484,1,1,2016-11-18 12:32:59,2016-11-18 12:32:59
C01485,1,4,2016-07-15 21:08:17,2016-11-27 12:10:40
C01486,1,9,2016-07-03 15:59:30,2016-12-15 16:18:27
C01487,1,19,2016-07-06 01:47:41,2016-12-22 23:12:31
C01488,2,15,2016-07-06 23:20:19,2016-12-24 16:32:56
C01489,1,38,2016-07-16 18:39:09,2016-12-25 19:36:17
C01490,1,1,2016-12-20 13:31:01,2016-12-20 13:31:01
C01491,1,1,2016-08-04 00:05:18,2016-08-04 00:05:18
C01492,1,126,2016-07-03 18:45:42,2016-12-28 23:33:32
C01493,1,16,2016-07-05 02:44:33,2016-11-23 18:15:31
C01494,1,16,2016-07-09 15:27:01,2016-12-24 18:52:05
C01495,1,53,2016-07-08 01:34:20,2016-12-31 23:54:43
C01496,1,2,2016-10-10 15:28:29,2016-10-17 03:29:30
C01497,1,1,2016-10-02 17:14:41,2016-10-02 17:14:41
C01498,1,2,2016-08-16 17:32:20,2016-09-24 03:39:22
C01499,1,1,2016-09-12 16:25:53,2016-09-12 16:25:53
C01500,1,5,2016-07-24 23:59:00,2016-11-04 01:12:01
C01501,1,1,2016-07-07 04:30:45,2016-07-07 04:30:45
C01502,1,35,2016-07-20 01:08:04,2016-12-26 13:45:28
C01503,1,6,2016-11-18 19:45:18,2016-12-19 03:00:11
C01504,1,17,2016-07-06 22:55:54,2016-12-11 17:56:45
C01505,1,1,2016-10-05 18:56:51,2016-10-05 18:56:51
C01506,1,5,2016-10-22 04:11:15,2016-12-16 14:25:43
C01507,1,55,2016-07-06 00:16:01,2016-12-20 17:40:27
C01508,1,3,2016-12-06 17:15:01,2016-12-06 19:00:34
C01509,1,5,2016-07-03 02:11:57,2016-11-14 06:17:43
C01510,1,2,2016-09-23 20:13:13,2016-09-27 00:52:57
C01511,1,9,2016-10-05 17:53:04,2016-12-30 14:21:01
C01512,1,1,2016-07-26 03:48:57,2016-07-26 03:48:57
C01513,1,4,2016-07-20 22:35:00,2016-09-27 00:29:42
C01514,1,1,2016-07-23 21:27:15,2016-07-23 21:27:15
C01515,1,7,2016-07-11 20:54:00,2016-10-31 22:40:09
C01516,1,2,2016-10-10 02:54:53,2016-12-27 17:15:48
C01517,1,16,2016-07-11 01:48:50,2016-12-24 00:31:23
C01518,1,1,2016-09-13 18:46:48,2016-09-13 18:46:48
C01519,1,11,2016-07-13 18:54:18,2016-12-20 23:31:43
C01520,1,1,2016-09-23 15:01:00,2016-09-23 15:01:00
C01521,2,411,2016-07-02 02:48:00,2016-12-28 23:01:08
C01522,1,3,2016-09-01 01:20:23,2016-12-12 13:29:24
C01523,1,2,2016-07-26 19:37:32,2016-10-04 17:28:10
C01524,1,6,2016-07-22 22:51:53,2016-12-22 19:05:34
C01525,2,326,2016-07-02 00:33:24,2016-12-28 15:07:17
C01526,1,5,2016-09-27 14:41:33,2016-10-17 18:05:18
C01527,1,1,2016-10-10 23:04:37,2016-10-10 23:04:37
C01528,1,7,2016-07-21 14:46:40,2016-11-12 16:01:58
C01529,1,49,2016-07-04 19:38:44,2016-12-31 23:28:54
C01530,1,2,2016-11-04 16:59:34,2016-12-23 18:49:05
C01531,1,3,2016-08-03 03:06:22,2016-10-04 16:04:20
C01532,1,2,2016-10-06 01:11:10,2016-12-21 01:12:59
C01533,1,4,2016-07-06 03:30:48,2016-10-17 00:44:15
C01534,1,18,2016-07-11 01:58:41,2016-12-28 01:12:15
C01535,1,1,2016-10-12 22:32:49,2016-10-12 22:32:49
C01536,1,1,2016-09-29 03:03:37,2016-09-29 03:03:37
C01537,1,1,2016-07-21 19:22:19,2016-07-21 19:22:19
C01538,1,7,2016-07-11 12:57:58,2016-11-09 16:56:44
C01539,1,14,2016-08-29 17:28:37,2016-10-30 14:08:04
C01540,1,12,2016-08-22 06:33:13,2016-10-23 17:44:39
C01541,1,2,2016-10-05 22:38:15,2016-10-15 18:43:55
C01542,1,4,2016-07-28 18:06:41,2016-11-15 22:23:44
C01543,1,6,2016-07-07 18:19:59,2016-08-28 20:04:04
C01544,1,35,2016-07-08 03:50:29,2016-12-30 17:29:53
C01545,1,22,2016-07-08 00:27:49,2016-12-28 23:44:12
C01546,1,3,2016-07-07 17:44:36,2016-07-18 18:42:53
C01547,1,7,2016-07-09 17:07:51,2016-12-30 20:47:24
C01548,1,3,2016-07-09 19:54:37,2016-11-02 14:00:30
C01549,2,28,2016-07-08 03:00:11,2016-12-12 01:29:39
C01550,1,9,2016-07-16 00:43:51,2016-12-26 18:44:03
C01551,1,4,2016-07-28 23:00:11,2016-12-22 02:07:52
C01552,1,6,2016-08-13 20:12:44,2016-12-08 18:48:12
C01553,1,52,2016-07-04 16:13:29,2016-12-29 19:49:09
C01554,1,5,2016-09-10 16:39:59,2016-12-31 21:43:54
C01555,1,20,2016-07-15 18:02:04,2016-12-11 21:50:57
C01556,1,1,2016-12-24 12:28:24,2016-12-24 12:28:24
C01557,1,1,2016-11-22 20:28:11,2016-11-22 20:28:11
C01558,1,5,2016-10-03 19:26:53,2016-10-05 13:14:05
C01559,1,37,2016-07-03 14:20:11,2016-12-26 16:35:03
C01560,1,1,2016-10-01 04:59:18,2016-10-01 04:59:18
C01561,1,1,2016-09-08 16:30:26,2016-09-08 16:30:26
C01562,1,30,2016-07-06 20:06:10,2016-12-26 22:12:30
C01563,1,73,2016-07-02 03:00:29,2016-11-14 23:39:05
C01564,1,1,2016-07-14 00:24:04,2016-07-14 00:24:04
C01565,1,4,2016-07-16 13:00:33,2016-10-28 22:47:35
C01566,1,2,2016-07-09 14:27:14,2016-07-24 19:59:52
C01567,1,1,2016-10-13 01:26:38,2016-10-13 01:26:38
C01568,1,1,2016-07-12 11:57:51,2016-07-12 11:57:51
C01569,1,17,2016-07-05 01:17:20,2016-12-08 03:12:44
C01570,1,2,2016-07-22 23:07:38,2016-11-04 22:12:58
C01571,1,6,2016-07-06 15:17:44,2016-11-01 14:50:30
C01572,1,2,2016-08-25 13:31:32,2016-09-27 19:01:30
C01573,1,1,2016-11-26 21:17:39,2016-11-26 21:17:39
C01574,1,2,2016-07-03 17:04:39,2016-08-21 16:19:48
C01575,1,28,2016-07-04 23:50:47,2016-12-27 00:06:32
C01576,1,1,2016-10-22 19:04:10,2016-10-22 19:04:10
C01577,1,2,2016-11-16 01:18:21,2016-11-16 01:49:14
C01578,1,13,2016-07-11 17:48:12,2016-08-20 12:21:15
C01579,1,2,2016-07-03 04:37:34,2016-11-18 01:41:15
C01580,1,3,2016-08-24 02:31:54,2016-10-16 20:39:20
C01581,1,2,2016-07-08 23:25:50,2016-07-08 23:45:20
C01582,1,3,2016-07-11 21:10:00,2016-12-22 02:09:28
C01583,1,1,2016-10-06 22:14:30,2016-10-06 22:14:30
C01584,1,2,2016-08-21 19:28:00,2016-12-21 22:24:38
C01585,1,2,2016-07-09 21:40:20,2016-08-15 21:19:17
C01586,1,2,2016-09-13 22:43:37,2016-10-28 23:16:43
C01587,1,3,2016-07-17 19:25:09,2016-10-26 17:55:25
C01588,1,7,2016-07-25 23:09:35,2016-12-10 16:04:38
C01589,1,4,2016-07-04 01:56:09,2016-12-21 18:32:29
C01590,1,9,2016-07-03 19:33:05,2016-12-15 18:38:00
C01591,2,6,2016-08-30 00:30:04,2016-12-10 18:58:45
C01592,1,2,2016-11-21 15:11:16,2016-11-21 16:21:33
C01593,1,3,2016-09-24 18:23:54,2016-12-19 11:52:27
C01594,1,41,2016-07-07 19:08:28,2016-12-19 12:58:40
C01595,1,12,2016-07-04 01:13:23,2016-12-18 20:38:39
C01596,2,212,2016-07-03 04:40:06,2016-12-30 20:15:04
C01597,1,3,2016-08-13 23:07:49,2016-10-15 20:23:07
C01598,1,1,2016-07-16 18:50:50,2016-07-16 18:50:50
C01599,1,158,2016-07-05 16:32:51,2016-12-26 15:21:13
C01600,1,4,2016-07-28 22:02:46,2016-12-14 15:12:38
C01601,1,4,2016-07-17 00:20:09,2016-11-21 20:55:57
C01602,1,1,2016-11-27 23:08:38,2016-11-27 23:08:38
C01603,1,26,2016-07-03 15:01:25,2016-12-15 00:10:16
C01604,1,8,2016-07-08 03:22:21,2016-12-28 20:22:54
C01605,1,31,2016-07-08 21:39:24,2016-12-31 14:30:25
C01606,1,1,2016-07-26 15:11:27,2016-07-26 15:11:27
C01607,1,1,2016-11-09 16:13:50,2016-11-09 16:13:50
C01608,1,5,2016-08-15 02:20:04,2016-11-26 16:09:19
C01609,1,9,2016-07-09 00:44:30,2016-12-25 13:05:20
C01610,1,1,2016-09-27 09:59:44,2016-09-27 09:59:44
C01611,1,1,2016-07-20 03:24:48,2016-07-20 03:24:48
C01612,1,4,2016-07-29 15:00:40,2016-11-13 01:53:07
C01613,1,8,2016-07-26 00:40:34,2016-11-28 01:46:56
C01614,1,47,2016-07-13 17:43:46,2016-12-22 12:50:42
C01615,1,37,2016-07-06 12:31:49,2016-12-13 15:15:32
C01616,1,4,2016-07-29 13:10:41,2016-12-04 17:18:48
C01617,1,26,2016-07-22 13:02:44,2016-12-23 14:59:49
C01618,2,912,2016-07-03 00:34:07,2016-12-31 19:03:55
C01619,1,47,2016-07-09 04:29:44,2016-12-23 12:19:21
C01620,1,4,2016-07-07 12:29:52,2016-12-29 03:08:15
C01621,1,8,2016-07-19 02:36:42,2016-12-27 23:22:38
C01622,1,1,2016-08-23 20:42:04,2016-08-23 20:42:04
C01623,1,2,2016-11-02 16:20:40,2016-12-23 02:06:10
C01624,1,3,2016-07-12 13:19:33,2016-11-16 16:46:22
C01625,1,1,2016-10-26 14:30:45,2016-10-26 14:30:45
C01626,1,1,2016-12-17 17:20:55,2016-12-17 17:20:55
C01627,1,9,2016-07-06 17:21:37,2016-12-14 18:44:10
C01628,1,27,2016-07-14 00:17:25,2016-12-31 06:13:38
C01629,1,1,2016-11-08 02:34:47,2016-11-08 02:34:47
C01630,1,1,2016-07-10 14:52:31,2016-07-10 14:52:31
C01631,1,1,2016-10-17 13:38:17,2016-10-17 13:38:17
C01632,1,1,2016-10-14 17:33:06,2016-10-14 17:33:06
C01633,1,3,2016-09-03 02:17:25,2016-09-08 14:55:45
C01634,1,4,2016-07-05 14:46:45,2016-10-05 12:56:20
C01635,1,105,2016-07-05 15:38:10,2016-12-30 23:45:21
C01636,1,2,2016-12-18 23:51:52,2016-12-29 02:17:13
C01637,1,2,2016-08-11 13:44:33,2016-08-26 22:40:28
C01638,1,5,2016-07-03 20:25:22,2016-09-12 09:16:56
C01639,1,4,2016-07-22 18:46:11,2016-12-14 17:36:46
C01640,1,1,2016-12-17 01:15:13,2016-12-17 01:15:13
C01641,1,9,2016-07-26 16:27:26,2016-12-10 23:01:58
C01642,1,1,2016-12-02 04:35:07,2016-12-02 04:35:07
C01643,1,2,2016-08-28 18:11:15,2016-09-30 15:48:10
C01644,1,1,2016-12-25 16:19:53,2016-12-25 16:19:53
C01645,1,1,2016-09-12 19:29:13,2016-09-12 19:29:13
C01646,1,2,2016-07-08 16:09:27,2016-12-15 22:33:46
C01647,1,14,2016-07-13 23:22:23,2016-12-21 22:57:15
C01648,1,6,2016-09-24 23:28:01,2016-12-26 22:24:12
C01649,1,5,2016-08-23 00:47:57,2016-09-19 01:09:22
C01650,1,4,2016-09-16 02:01:50,2016-12-17 22:47:24
C01651,1,4,2016-07-31 12:47:26,2016-09-29 15:04:14
C01652,1,7,2016-09-07 18:46:29,2016-11-11 16:57:43
C01653,1,34,2016-07-04 12:42:13,2016-12-30 19:28:29
C01654,1,64,2016-07-05 17:48:58,2016-12-27 18:46:05
C01655,1,2,2016-11-30 20:46:28,2016-11-30 20:58:24
C01656,1,26,2016-07-05 23:59:45,2016-12-31 04:20:22
C01657,1,17,2016-07-03 18:46:01,2016-12-20 00:20:38
C01658,1,1,2016-07-18 16:51:49,2016-07-18 16:51:49
C01659,1,36,2016-07-04 04:07:50,2016-12-11 13:26:56
C01660,1,4,2016-07-16 16:14:30,2016-12-03 03:46:09
C01661,1,12,2016-07-02 22:58:50,2016-12-15 18:31:23
C01662,1,8,2016-08-01 00:42:49,2016-10-21 19:16:33
C01663,1,1,2016-07-23 12:34:20,2016-07-23 12:34:20
C01664,1,6,2016-07-16 17:56:57,2016-12-21 19:17:32
C01665,1,7,2016-07-04 10:49:34,2016-12-31 22:36:31
C01666,1,2,2016-07-13 20:08:29,2016-11-24 23:37:30
C01667,1,3,2016-07-25 16:12:31,2016-07-30 02:26:09
C01668,1,1,2016-07-13 21:17:09,2016-07-13 21:17:09
C01669,1,1,2016-07-26 18:45:00,2016-07-26 18:45:00
C01670,1,2,2016-12-14 00:54:11,2016-12-14 00:55:52
C01671,1,43,2016-07-04 00:16:40,2016-12-28 00:27:36
C01672,1,8,2016-07-23 00:13:29,2016-12-26 22:55:56
C01673,1,27,2016-07-06 07:00:24,2016-12-17 13:23:34
C01674,1,2,2016-07-12 01:32:02,2016-07-12 02:09:29
C01675,1,1,2016-12-05 23:08:12,2016-12-05 23:08:12
C01676,1,3,2016-07-29 02:41:14,2016-12-27 05:28:27
C01677,1,1,2016-11-20 23:57:36,2016-11-20 23:57:36
C01678,1,65,2016-07-05 21:03:39,2016-12-31 09:36:32
C01679,1,1,2016-10-11 19:02:57,2016-10-11 19:02:57
C01680,1,1,2016-08-08 00:47:06,2016-08-08 00:47:06
C01681,1,29,2016-07-14 13:30:10,2016-12-31 19:39:17
C01682,2,224,2016-07-04 23:14:32,2016-12-31 15:49:36
C01683,1,1,2016-07-28 17:36:21,2016-07-28 17:36:21
C01684,1,49,2016-07-17 12:05:59,2016-12-26 13:14:52
C01685,1,15,2016-07-18 01:49:37,2016-12-14 22:56:15
C01686,1,1,2016-08-01 15:41:34,2016-08-01 15:41:34
C01687,1,1,2016-08-28 19:36:31,2016-08-28 19:36:31
C01688,1,33,2016-07-14 18:52:47,2016-12-24 02:04:06
C01689,1,39,2016-07-10 00:51:57,2016-12-18 12:52:25
C01690,1,17,2016-07-09 11:56:13,2016-12-22 11:05:59
C01691,1,1,2016-08-22 16:56:51,2016-08-22 16:56:51
C01692,1,56,2016-07-16 19:58:33,2016-12-22 16:29:58
C01693,1,4,2016-10-01 17:52:42,2016-10-01 19:00:16
C01694,1,87,2016-07-03 16:17:42,2016-12-25 16:59:57
C01695,2,81,2016-07-03 15:48:25,2016-12-31 01:55:28
C01696,1,1,2016-08-02 19:57:52,2016-08-02 19:57:52
C01697,1,5,2016-11-28 23:12:51,2016-12-27 16:55:36
C01698,1,2,2016-07-25 16:57:51,2016-10-13 01:15:16
C01699,1,1,2016-07-15 03:00:55,2016-07-15 03:00:55
C01700,1,12,2016-07-10 22:46:58,2016-09-04 19:41:55
C01701,1,7,2016-07-06 01:31:05,2016-10-21 20:17:27
C01702,1,15,2016-07-15 12:13:04,2016-12-30 11:12:17
C01703,1,2,2016-07-24 17:16:12,2016-12-13 17:28:12
C01704,1,1,2016-07-16 03:17:25,2016-07-16 03:17:25
C01705,1,4,2016-07-12 21:55:35,2016-08-11 05:03:16
C01706,1,37,2016-07-02 20:43:57,2016-12-14 14:29:07
C01707,1,3,2016-08-17 04:24:25,2016-10-29 16:39:33
C01708,1,1,2016-11-03 15:38:21,2016-11-03 15:38:21
C01709,1,8,2016-07-10 01:15:45,2016-12-17 15:10:35
C01710,1,33,2016-07-04 20:52:18,2016-12-26 18:08:42
C01711,1,14,2016-07-11 02:12:25,2016-12-08 13:49:57
C01712,1,6,2016-07-11 21:25:25,2016-12-18 20:51:24
C01713,1,3,2016-09-13 21:31:29,2016-09-18 03:36:46
C01714,1,1,2016-07-19 01:01:22,2016-07-19 01:01:22
C01715,1,6,2016-08-11 17:14:59,2016-12-11 21:18:30
C01716,1,12,2016-08-10 14:09:39,2016-12-20 11:33:37
C01717,1,1,2016-07-15 16:02:40,2016-07-15 16:02:40
C01718,1,4,2016-07-08 02:50:15,2016-07-27 23:09:22
C01719,1,180,2016-07-04 12:54:39,2016-12-31 13:42:03
C01720,2,11,2016-08-20 02:31:56,2016-12-18 13:36:20
C01721,2,1027,2016-07-06 02:12:37,2016-12-31 22:44:25
C01722,1,2,2016-10-11 23:15:31,2016-11-01 05:24:44
C01723,1,35,2016-07-09 02:13:35,2016-12-28 20:26:14
C01724,1,1,2016-11-11 14:17:07,2016-11-11 14:17:07
C01725,1,5,2016-10-25 20:42:47,2016-12-14 19:05:06
C01726,1,34,2016-07-07 13:18:45,2016-12-27 17:05:10
C01727,2,106,2016-07-09 01:16:51,2016-12-31 22:19:19
C01728,1,3,2016-07-25 17:03:48,2016-07-25 18:34:00
C01729,1,1,2016-10-11 20:22:50,2016-10-11 20:22:50
C01730,1,33,2016-07-10 17:03:53,2016-12-27 11:09:57
C01731,1,8,2016-07-25 03:18:10,2016-09-18 15:23:15
C01732,1,2,2016-08-18 18:36:27,2016-08-25 04:16:57
C01733,1,16,2016-07-08 23:59:05,2016-11-26 13:38:21
C01734,1,10,2016-08-26 17:48:17,2016-12-24 13:58:02
C01735,1,7,2016-07-02 20:00:17,2016-12-04 11:13:06
C01736,1,1,2016-10-24 17:45:36,2016-10-24 17:45:36
C01737,1,2,2016-09-15 12:42:57,2016-09-16 20:49:47
C01738,1,5,2016-08-02 20:42:03,2016-09-04 18:17:40
C01739,1,1,2016-08-26 02:16:52,2016-08-26 02:16:52
C01740,1,9,2016-07-05 14:20:47,2016-12-16 16:15:52
C01741,1,1,2016-12-09 20:38:34,2016-12-09 20:38:34
C01742,2,3,2016-08-24 18:17:03,2016-10-01 17:59:10
C01743,1,12,2016-07-17 17:47:47,2016-12-23 13:27:55
C01744,2,339,2016-07-04 21:05:17,2016-12-31 23:45:41
C01745,1,1,2016-10-11 03:11:30,2016-10-11 03:11:30
C01746,1,2,2016-07-20 19:37:26,2016-07-20 19:42:25
C01747,1,3,2016-07-13 15:59:32,2016-12-10 15:14:06
C01748,1,2,2016-07-10 21:27:05,2016-07-13 19:47:44
C01749,2,9,2016-08-09 21:38:29,2016-12-17 16:32:53
C01750,1,2,2016-07-16 20:04:06,2016-12-29 17:20:36
C01751,1,24,2016-07-18 18:17:44,2016-12-31 14:46:28
C01752,1,2,2016-08-24 21:01:03,2016-08-24 21:01:23
C01753,1,1,2016-09-17 01:51:58,2016-09-17 01:51:58
C01754,1,1,2016-10-22 22:31:25,2016-10-22 22:31:25
C01755,2,549,2016-07-04 00:31:22,2016-12-31 23:54:36
C01756,1,12,2016-07-12 16:17:28,2016-08-12 22:33:12
C01757,1,71,2016-07-07 20:24:55,2016-12-30 11:13:20
C01758,1,8,2016-07-07 22:44:47,2016-11-17 21:21:27
C01759,1,6,2016-07-28 20:06:34,2016-12-24 03:00:59
C01760,1,6,2016-07-09 19:49:43,2016-11-12 22:46:39
C01761,1,1,2016-07-04 14:33:07,2016-07-04 14:33:07
C01762,1,4,2016-08-05 04:29:49,2016-09-03 10:46:17
C01763,1,11,2016-07-10 18:37:26,2016-12-04 15:56:51
C01764,1,1,2016-08-20 22:42:23,2016-08-20 22:42:23
C01765,1,7,2016-07-26 15:14:47,2016-12-31 22:55:59
C01766,1,1,2016-09-16 22:28:10,2016-09-16 22:28:10
C01767,1,81,2016-08-07 15:03:15,2016-11-24 14:23:22
C01768,1,5,2016-07-16 23:27:02,2016-11-07 00:39:02
C01769,1,3,2016-08-19 17:40:12,2016-08-20 16:18:37
C01770,1,5,2016-07-16 15:59:06,2016-12-26 22:21:22
C01771,1,14,2016-08-09 14:19:21,2016-12-30 15:13:14
C01772,1,27,2016-07-06 02:41:11,2016-12-29 15:20:41
C01773,1,33,2016-07-06 02:20:01,2016-12-27 23:31:51
C01774,1,1,2016-07-29 18:42:16,2016-07-29 18:42:16
C01775,1,5,2016-08-16 02:10:25,2016-12-28 04:44:22
C01776,1,31,2016-07-03 01:10:51,2016-12-23 12:17:25
C01777,1,3,2016-07-09 16:22:49,2016-12-02 00:13:36
C01778,1,1,2016-10-06 01:05:23,2016-10-06 01:05:23
C01779,1,3,2016-08-28 14:17:31,2016-10-01 03:13:49
C01780,1,12,2016-07-11 20:00:54,2016-12-28 16:38:12
C01781,1,2,2016-12-07 15:05:01,2016-12-18 02:13:06
C01782,2,123,2016-07-02 21:50:31,2016-12-29 21:18:57
C01783,1,21,2016-09-17 20:27:02,2016-12-09 11:41:15
C01784,1,1,2016-08-06 22:02:58,2016-08-06 22:02:58
C01785,1,4,2016-08-23 23:12:19,2016-11-29 19:29:00
C01786,1,2,2016-08-07 02:23:15,2016-09-24 19:32:43
C01787,1,1,2016-07-13 14:43:02,2016-07-13 14:43:02
C01788,1,3,2016-09-25 16:05:10,2016-12-23 03:39:33
C01789,1,52,2016-07-06 17:55:18,2016-12-27 07:16:19
C01790,1,8,2016-07-19 15:56:01,2016-12-30 20:01:36
C01791,1,1,2016-07-11 18:35:10,2016-07-11 18:35:10
C01792,1,4,2016-07-13 23:24:16,2016-10-24 20:50:02
C01793,1,1,2016-11-16 02:45:22,2016-11-16 02:45:22
C01794,1,4,2016-07-25 16:02:38,2016-10-02 13:59:38
C01795,1,7,2016-08-10 23:42:05,2016-12-22 13:26:09
C01796,1,4,2016-08-27 18:49:20,2016-11-26 23:36:08
C01797,1,7,2016-07-10 21:43:18,2016-12-06 17:33:32
C01798,1,2,2016-11-16 03:38:48,2016-12-07 14:14:58
C01799,2,20,2016-07-21 02:20:40,2016-12-20 19:46:43
C01800,1,1,2016-12-24 19:59:59,2016-12-24 19:59:59
